cluster_id,obj_or_subj,key_word,argument,dependency,sentence
366,subj,took,he,nsubj,he took off his thick black coat and threw it to harry .
366,subj,tell,he,nsubj,"although he could tell it was daylight , he kept his eyes shut tight ."
366,subj,kept,he,nsubj,"although he could tell it was daylight , he kept his eyes shut tight ."
366,subj,thought,harry,nsubj,"and there 's aunt petunia knocking on the door , harry thought , his heart sinking ."
366,subj,open,he,nsubj,but he still did n't open his eyes .
366,subj,sat,he,nsubj,he sat up and hagrid 's heavy coat fell off him .
366,subj,scrambled,harry,nsubj,"harry scrambled to his feet , so happy he felt as though a large balloon was swelling inside him ."
366,subj,felt,he,nsubj,"harry scrambled to his feet , so happy he felt as though a large balloon was swelling inside him ."
366,subj,went,he,nsubj,he went straight to the window and jerked it open .
366,subj,tried,harry,nsubj,"harry tried to wave the owl out of the way , but it snapped its beak fiercely at him and carried on savaging the coat ."
366,subj,snapped,it,nsubj,"harry tried to wave the owl out of the way , but it snapped its beak fiercely at him and carried on savaging the coat ."
366,subj,said,harry,nsubj,said harry loudly .
366,subj,pulled,harry,nsubj,"hagrid 's coat seemed to be made of nothing but pockets -- bunches of keys , slug pellets , balls of string , peppermint humbugs , teabags ... finally , harry pulled out a handful of strange-looking coins ."
366,subj,counted,harry,nsubj,"harry counted out five little bronze coins , and the owl held out his leg so harry could put the money into a small leather pouch tied to it ."
366,subj,put,harry,nsubj,"harry counted out five little bronze coins , and the owl held out his leg so harry could put the money into a small leather pouch tied to it ."
366,subj,yawned,hagrid,nsubj,"hagrid yawned loudly , sat up , and stretched ."
366,subj,turning,harry,nsubj,harry was turning over the wizard coins and looking at them .
366,subj,thought,he,nsubj,he had just thought of something that made him feel as though the happy balloon inside him had got a puncture .
366,subj,feel,him,nsubj,he had just thought of something that made him feel as though the happy balloon inside him had got a puncture .
366,subj,pulling,who,nsubj,"said hagrid , who was pulling on his huge boots ."
366,subj,dropped,harry,nsubj,harry dropped the bit of sausage he was holding .
366,subj,holding,he,nsubj,harry dropped the bit of sausage he was holding .
366,subj,trust,he,nsubj,"fetchin ' you gettin ' things from gringotts -- knows he can trust me , see ."
366,subj,followed,harry,nsubj,harry followed hagrid out onto the rock .
366,subj,asked,harry,nsubj,"harry asked , looking around for another boat ."
366,subj,staring,harry,nsubj,"they settled down in the boat , harry still staring at hagrid , trying to imagine him flying ."
366,subj,looks,giving,csubj,"`` seems a shame ter row , though , '' said hagrid , giving harry another of his sideways looks ."
366,subj,asked,harry,nsubj,harry asked .
366,subj,sat,harry,nsubj,"harry sat and thought about this while hagrid read his newspaper , the daily prophet ."
366,subj,learned,harry,nsubj,"harry had learned from uncle vernon that people liked to be left alone while they did this , but it was very difficult , he 'd never had so many questions in his life ."
366,subj,had,he,nsubj,"harry had learned from uncle vernon that people liked to be left alone while they did this , but it was very difficult , he 'd never had so many questions in his life ."
366,subj,asked,harry,nsubj,"harry asked , before he could stop himself ."
366,subj,stop,he,nsubj,"harry asked , before he could stop himself ."
366,subj,pelts,he,nsubj,"so he pelts dumbledore with owls every morning , askin ' fer advice . ''"
366,subj,blame,harry,nsubj,harry could n't blame them .
366,subj,kept,he,nsubj,"not only was hagrid twice as tall as anyone else , he kept pointing at perfectly ordinary things like parking meters and saying loudly , `` see that , harry ?"
366,subj,understand,who,nsubj,"hagrid , who did n't understand `` muggle money , '' as he called it , gave the bills to harry so he could buy their tickets ."
366,subj,asked,he,nsubj,he asked as he counted stitches .
366,subj,took,harry,nsubj,harry took the parchment envelope out of his pocket .
366,subj,unfolded,harry,nsubj,"harry unfolded a second piece of paper he had n't noticed the night before , and read :"
366,subj,noticed,he,nsubj,"harry unfolded a second piece of paper he had n't noticed the night before , and read :"
366,subj,wondered,harry,nsubj,harry wondered aloud .
366,subj,going,he,nsubj,"although hagrid seemed to know where he was going , he was obviously not used to getting there in an ordinary way ."
366,subj,stuck,he,nsubjpass,"he got stuck in the ticket barrier on the underground , and complained loudly that the seats were too small and the trains too slow ."
366,subj,parted,he,nsubj,hagrid was so huge that he parted the crowd easily ; all harry had to do was keep close behind him .
366,subj,known,harry,nsubj,"if harry had n't known that the dursleys had no sense of humor , he might have thought so ; yet somehow , even though everything hagrid had told him so far was unbelievable , harry could n't help trusting him ."
366,subj,thought,he,nsubj,"if harry had n't known that the dursleys had no sense of humor , he might have thought so ; yet somehow , even though everything hagrid had told him so far was unbelievable , harry could n't help trusting him ."
366,subj,help,harry,nsubj,"if harry had n't known that the dursleys had no sense of humor , he might have thought so ; yet somehow , even though everything hagrid had told him so far was unbelievable , harry could n't help trusting him ."
366,subj,noticed,harry,nsubj,"if hagrid had n't pointed it out , harry would n't have noticed it was there ."
366,subj,see,he,nsubj,"in fact , harry had the most peculiar feeling that only he and hagrid could see it ."
366,subj,mention,he,nsubj,"before he could mention this , hagrid had steered him inside ."
366,subj,hurried,he,nsubj,"he hurried out from behind the bar , rushed toward harry and seized his hand , tears in his eyes ."
366,subj,know,harry,nsubj,harry did n't know what to say .
366,subj,found,harry,nsubj,"then there was a great scraping of chairs and the next moment , harry found himself shaking hands with everyone in the leaky cauldron ."
366,subj,shaking,himself,nsubj,"then there was a great scraping of chairs and the next moment , harry found himself shaking hands with everyone in the leaky cauldron ."
366,subj,shook,harry,nsubj,harry shook hands again and again -- doris crockford kept coming back for more .
366,subj,looked,he,nsubj,he looked terrified at the very thought .
366,subj,heard,himself,nsubj,"at last , hagrid managed to make himself heard over the babble ."
366,subj,took,he,nsubj,studyin ' outta books but then he took a year off ter get some firsthand experience ... .
366,subj,touched,he,nsubj,"the brick he had touched quivered -- it wriggled -- in the middle , a small hole appeared -- it grew wider and wider -- a second later they were facing an archway large enough even for hagrid , an archway onto a cobbled street that twisted and turned out of sight ."
366,subj,looked,harry,nsubj,harry looked quickly over his shoulder and saw the archway shrink instantly back into solid wall .
366,subj,turned,he,nsubj,"he turned his head in every direction as they walked up the street , trying to look at everything at once : the shops , the things outside them , the people doing their shopping ."
366,subj,noticed,harry,nsubj,"he had a swarthy , clever face , a pointed beard and , harry noticed , very long fingers and feet ."
366,subj,bowed,he,nsubj,he bowed as they walked inside .
366,subj,seek,you,nsubj,so if you seek beneath our floors
366,subj,warned,you,nsubjpass,"thief , you have been warned , beware"
366,subj,watched,harry,nsubj,harry watched the goblin on their right weighing a pile of rubies as big as glowing coals .
366,subj,take,someone,nsubj,"`` very well , '' he said , handing it back to hagrid , `` i will have someone take you down to both vaults ."
366,subj,followed,he,nsubj,"once hagrid had crammed all the dog biscuits back inside his pockets , he and harry followed griphook toward one of the doors leading off the hall ."
366,subj,asked,harry,nsubj,harry asked .
366,subj,tried,harry,nsubj,"harry tried to remember , left , right , right , left , middle fork , right , left , but it was impossible ."
366,subj,kept,he,nsubj,"harry 's eyes stung as the cold air rushed past them , but he kept them wide open ."
366,subj,thought,he,nsubj,"once , he thought he saw a burst of fire at the end of a passage and twisted around to see if it was a dragon , but too late - - they plunged even deeper , passing an underground lake where huge stalactites and stalagmites grew from the ceiling and floor ."
366,subj,look,he,nsubj,"he did look very green , and when the cart stopped at last beside a small door in the passage wall , hagrid got out and had to lean against the wall to stop his knees from trembling ."
366,subj,asked,harry,nsubj,harry asked .
366,subj,leaned,he,nsubj,"something really extraordinary had to be inside this top security vault , harry was sure , and he leaned forward eagerly , expecting to see fabulous jewels at the very least -- but at first he thought it was empty ."
366,subj,noticed,he,nsubj,then he noticed a grubby little package wrapped up in brown paper lying on the floor .
366,subj,look,he,nsubj,"he did still look a bit sick , so harry entered madam malkin 's shop alone , feeling nervous ."
366,subj,said,she,nsubj,"she said , when harry started to speak ."
366,subj,stood,malkin,nsubj,"madam malkin stood harry on a stool next to him ) slipped a long robe over his head , and began to pin it to the right length ."
366,subj,liking,he,nsubj,he was liking the boy less and less every second .
366,subj,feel,he,nsubj,he did n't feel much like going into the matter with this boy .
366,subj,cheered,harry,nsubj,harry cheered up a bit when he found a bottle of ink that changed color as you wrote .
366,subj,found,he,nsubj,harry cheered up a bit when he found a bottle of ink that changed color as you wrote .
366,subj,destined,you,nsubjpass,"it is very curious indeed that you should be destined for this wand when its brother why , its brother gave you that scar . ''"
368,obj,put,receiver,dobj,"he put the receiver back down and stroked his mustache , thinking ... no , he was being stupid ."
369,obj,seized,telephone,dobj,"he dashed back across the road , hurried up to his office , snapped at his secretary not to disturb him , seized his telephone , and had almost finished dialing his home number when he changed his mind ."
375,obj,passed,group,dobj,he 'd forgotten all about the people in cloaks until he passed a group of them next to the baker 's .
376,obj,eyed,them,dobj,he eyed them angrily as he passed .
376,obj,cost,them,dobj,how often had they complained how much harry cost them to keep ?
376,subj,saying,they,nsubj,"it was on his way back past them , clutching a large doughnut in a bag , that he caught a few words of what they were saying ."
376,subj,pretended,they,nsubj,"after all , they normally pretended she did n't have a sister ."
376,subj,come,them,nsubj,"his last , comforting thought before he fell asleep was that even if the potters were involved , there was no reason for them to come near him and mrs. dursley ."
376,subj,glance,people,nsubj,the people hurrying by did n't glance at it .
376,subj,see,they,nsubj,their eyes slid from the big book shop on one side to the record shop on the other as if they could n't see the leaky cauldron at all .
376,subj,waved,they,nsubj,"everyone seemed to know hagrid ; they waved and smiled at him , and the bartender reached for a glass , saying , `` the usual , hagrid ? ''"
376,subj,complained,they,nsubj,how often had they complained how much harry cost them to keep ?
377,obj,buy,bun,dobj,"he was in a very good mood until lunchtime , when he thought he 'd stretch his legs and walk across the road to buy himself a bun from the bakery ."
380,subj,pointed,they,nsubj,"he did n't see the owls swoop ing past in broad daylight , though people down in the street did ; they pointed and gazed open- mouthed as owl after owl sped overhead ."
380,subj,made,they,nsubj,"he did n't know why , but they made him uneasy ."
380,subj,understand,people,nsubj,these people will never understand him !
381,subj,gone,he,nsubj,"i suppose he really has gone , dumbledore ? ''"
384,obj,find,them,dobj,fantastic beasts and where to find them by newt scamander
384,subj,celebrating,people,nsubj,"perhaps people have been celebrating bonfire night early -- it 's not until next week , folks !"
384,subj,meeting,people,nsubj,"he could n't know that at this very moment , people meeting in secret all over the country were holding up their glasses and saying in hushed voices : `` to harry potter -- the boy who lived ! ''"
384,subj,screamed,people,nsubj,people throughout the reptile house screamed and started running for the exits .
384,subj,came,people,nsubj,people who was on his side came back ter ours .
384,subj,liked,people,nsubj,"harry had learned from uncle vernon that people liked to be left alone while they did this , but it was very difficult , he 'd never had so many questions in his life ."
384,subj,stared,people,nsubj,people stared more than ever on the train .
388,obj,reading,map,dobj,it was on the corner of the street that he noticed the first sign of something peculiar -- a cat reading a map .
390,obj,watching,house,dobj,you do n't think they 're watching the house ? ''
390,obj,having,one,dobj,"`` i 'm not having one in the house , petunia !"
390,obj,found,way,dobj,"twenty-four letters to harry found their way into the house , rolled up and hidden inside each of the two dozen eggs that their very confused milkman had handed aunt petunia through the living room window ."
390,subj,left,he,nsubj,"`` little tyke , '' chortled mr. dursley as he left the house ."
391,obj,rushed,them,dobj,"after asking harry furiously if he knew the man , aunt petunia had rushed them out of the shop without buying anything ."
391,obj,threw,them,dobj,"roared uncle vernon , and he took both harry and dudley by the scruffs of their necks and threw them into the hall , slamming the kitchen door behind them ."
391,obj,holding,them,dobj,"dudley was sniffling in the back seat ; his father had hit him round the head for holding them up while he tried to pack his television , vcr , and computer in his sports bag ."
391,obj,blame,them,dobj,harry could n't blame them .
391,subj,seemed,they,nsubj,the weirdest thing about all these people was the way they seemed to vanish the second harry tried to get a closer look .
391,subj,try,they,nsubj,surely that meant they 'd try again ?
391,subj,fail,they,nsubj,and this time he 'd make sure they did n't fail .
392,subj,happening,things,nsubj,"when mr. and mrs. dursley woke up on the dull , gray tuesday our story starts , there was nothing about the cloudy sky outside to suggest that strange and mysterious things would soon be happening all over the country ."
396,subj,knew,dursleys,nsubj,"the dursleys knew that the potters had a small son , too , but they had never even seen him ."
398,subj,arrived,potters,nsubj,the dursleys shuddered to think what the neighbors would say if the potters arrived in the street .
398,subj,want,they,nsubj,this boy was another good reason for keeping the potters away ; they did n't want dudley mixing with a child like that .
398,subj,knew,potters,nsubj,the potters knew very well what he and petunia thought about them and their kind ... .
399,obj,say,what,dobj,the dursleys shuddered to think what the neighbors would say if the potters arrived in the street .
399,obj,saying,what,dobj,"it was on his way back past them , clutching a large doughnut in a bag , that he caught a few words of what they were saying ."
399,obj,thought,what,dobj,the potters knew very well what he and petunia thought about them and their kind ... .
399,obj,saying,what,dobj,you know what everyone 's saying ?
399,obj,wanted,what,dobj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
399,obj,doing,what,dobj,you wo n't believe what it 's doing ! ''
399,obj,said,what,dobj,"then he ran , before dudley could work out what he 'd said ."
399,obj,tell,them,dobj,tell them we do n't want -- ''
399,obj,said,what,dobj,"he meant to say thank you , but the words got lost on the way to his mouth , and what he said instead was , `` who are you ? ''"
399,obj,get,what,dobj,"that 's what yeh get when a powerful , evil curse touches yeh -- took care of yer mum an ' dad an ' yer house , even -- but it did n't work on you , an ' that 's why yer famous , harry ."
399,subj,stopped,what,nsubj,about what finally stopped him ? ''
399,subj,happened,what,nsubj,"what came next happened so fast no one saw how it happened -- one second , piers and dudley were leaning right up close to the glass , the next , they had leapt back with howls of horror ."
399,subj,carried,they,nsubj,"they also carried knobbly sticks , used for hitting each other while the teachers were n't looking ."
399,subj,looked,what,nsubj,the tub was full of what looked like dirty rags swimming in gray water .
399,subj,watching,they,nsubj,you do n't think they 're watching the house ? ''
399,subj,touched,they,nsubjpass,they were the only things in the room that looked as though they 'd never been touched .
399,subj,seemed,they,nsubj,someone knew he had moved out of his cupboard and they seemed to know he had n't received his first letter .
399,subj,looked,what,nsubj,uncle vernon was pointing at what looked like a large rock way out at sea .
399,subj,seemed,what,nsubj,"after what seemed like hours they reached the rock , where uncle vernon , slipping and sliding , led the way to the broken-down house ."
399,subj,looked,what,nsubj,hagrid took up two seats and sat knitting what looked like a canary-yellow circus tent .
400,obj,had,sister,dobj,"he did n't blame her -- if he 'd had a sister like that ... but all the same , those people in cloaks ..."
403,subj,found,anyone,nsubj,they did n't think they could bear it if anyone found out about the potters .
403,subj,looked,anyone,nsubj,"if anyone looked out of their window now , even beady-eyed mrs. dursley , they would n't be able to see anything that was happening down on the pavement ."
403,subj,watching,anyone,nsubj,then he looked quickly around to see if anyone was watching .
403,subj,knows,anyone,nsubj,"all anyone knows is , he turned up in the village where you was all living , on halloween ten years ago ."
404,obj,discover,it,dobj,"the dursleys had everything they wanted , but they also had a secret , and their greatest fear was that somebody would discover it ."
404,obj,bear,it,dobj,they did n't think they could bear it if anyone found out about the potters .
404,obj,found,it,dobj,"he found it a lot harder to concentrate on drills that afternoon and when he left the building at five o'clock , he was still so worried that he walked straight into someone just outside the door ."
404,obj,bear,it,dobj,"if it did ... if it got out that they were related to a pair of -- well , he did n't think he could bear it ."
404,obj,flicked,it,dobj,"he flicked it open , held it up in the air , and clicked it ."
404,obj,clicked,it,dobj,he clicked it again -- the next lamp flickered into darkness .
404,obj,believe,it,dobj,i ca n't believe it ...
404,obj,believe,it,dobj,"i did n't want to believe it ... oh , albus ... ''"
404,obj,examined,it,dobj,dumbledore gave a great sniff as he took a golden watch from his pocket and examined it .
404,obj,put,it,dobj,"it must have made sense to dumbledore , though , because he put it back in his pocket and said , `` hagrid 's late ."
404,obj,take,it,dobj,"cara you see how much better off he 'll be , growing up away from all that until he 's ready to take it ? ''"
404,obj,tucked,it,dobj,"he laid harry gently on the doorstep , took a letter out of his cloak , tucked it inside harry 's blankets , and then came back to the other two ."
404,obj,clicked,it,dobj,"he clicked it once , and twelve balls of light sped back to their street lamps so that privet drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street ."
404,obj,look,it,dobj,"harry did n't look it , but he was very fast ."
404,obj,had,it,dobj,"he had had it as long as he could remember , and the first question he could ever remember asking his aunt petunia was how he had gotten it ."
404,obj,gotten,it,dobj,"he had had it as long as he could remember , and the first question he could ever remember asking his aunt petunia was how he had gotten it ."
404,obj,answer,it,dobj,"at that moment the telephone rang and aunt petunia went to answer it while harry and uncle vernon watched dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a vcr ."
404,obj,hated,it,dobj,harry hated it there .
404,obj,reminded,himself,dobj,"harry knew he ought to feel sorry that mrs. figg had broken her leg , but it was n't easy when he reminded himself it would be a whole year before he had to look at tibbles , snowy , mr. paws , and tufty again ."
404,obj,sheared,it,dobj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
404,obj,pull,it,dobj,"another time , aunt petunia had been trying to force him into a revolting old sweater of dudley 's ( brown with orange puff balls ) -- the harder she tried to pull it over his head , the smaller it seemed to become , until finally it might have fitted a hand puppet , but certainly would n't fit harry ."
404,obj,licking,it,dobj,"it was n't bad , either , harry thought , licking it as they watched a gorilla scratching its head who looked remarkably like dudley , except that it was n't blond ."
404,obj,crushed,it,dobj,it could have wrapped its body twice around uncle vernon 's car and crushed it into a trash can -- but at the moment it did n't look in the mood .
404,obj,disturb,it,dobj,he would n't have been surprised if it had died of boredom itself -- no company except stupid people drumming their fingers on the glass trying to disturb it all day long .
404,obj,had,it,dobj,she let harry watch television and gave him a bit of chocolate cake that tasted as though she 'd had it for several years .
404,obj,picked,it,dobj,"harry picked it up and stared at it , his heart twanging like a giant elastic band ."
404,obj,read,it,dobj,"dudley tried to grab the letter to read it , but uncle vernon held it high out of his reach ."
404,obj,took,it,dobj,aunt petunia took it curiously and read the first line .
404,obj,read,it,dobj,"want to read it , '' said harry furiously , `` as it 's mine . ''"
404,obj,turned,it,dobj,harry turned it off quickly and dressed silently .
404,obj,fitted,it,dobj,"he bent down , picked up the door , and fitted it easily back into its frame ."
404,obj,opened,it,dobj,harry opened it with trembling fingers .
404,obj,learned,it,dobj,did yeh never wonder where yet parents learned it all ? ''
404,obj,leave,it,dobj,"i saw dumbledore leave it , dursley !"
404,obj,gave,it,dobj,"hagrid rolled up the note , gave it to the owl , which clamped it in its beak , went to the door , and threw the owl out into the storm ."
404,obj,closed,it,dobj,harry realized his mouth was open and closed it quickly .
404,obj,believe,it,dobj,"some say he 's still out there , bidin ' his time , like , but i don ' believe it ."
404,obj,doing,it,dobj,"now he came to think about it ... every odd thing that had ever made his aunt and uncle furious with him had happened when he , harry , had been upset or angry ... chased by dudley 's gang , he had somehow found himself out of their reach ... dreading going to school with that ridiculous haircut , he 'd managed to make it grow back ... and the very last time dudley had hit him , had n't he got his revenge , without even realizing he was doing it ?"
404,obj,threw,it,dobj,he took off his thick black coat and threw it to harry .
404,obj,jerked,it,dobj,he went straight to the window and jerked it open .
404,obj,tapped,it,dobj,"hagrid pulled out the pink umbrella again , tapped it twice on the side of the boat , and they sped off toward land ."
404,obj,pointed,it,dobj,"if hagrid had n't pointed it out , harry would n't have noticed it was there ."
404,subj,reading,it,nsubj,"it was now reading the sign that said privet drive -- no , looking at the sign ; cats could n't read maps or signs ."
404,subj,struck,it,nsubj,"but then it struck mr. dursley that this was probably some silly stunt -- these people were obviously collecting for something ... yes , that would be it ."
404,subj,harder,it,nsubj,"if he had n't , he might have found it harder to concentrate on drills that morning ."
404,subj,improve,it,nsubj,"as he pulled into the driveway of number four , the first thing he saw -- and it did n't improve his mood -- was the tabby cat he 'd spotted that morning ."
404,subj,sitting,it,nsubj,it was now sitting on his garden wall .
404,subj,gave,it,nsubj,it just gave him a stern look .
404,subj,affect,it,nsubj,he could n't see how he and petunia could get mixed up in anything that might be going on -- he yawned and turned over -- it could n't affect them ... .
404,subj,sitting,it,nsubj,"it was sitting as still as a statue , its eyes fixed unblinkingly on the far corner of privet drive ."
404,subj,made,it,nsubj,"it must have made sense to dumbledore , though , because he put it back in his pocket and said , `` hagrid 's late ."
404,subj,grew,it,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
404,subj,swelled,it,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
404,subj,rose,it,nsubj,"wiping his streaming eyes on his jacket sleeve , hagrid swung himself onto the motorcycle and kicked the engine into life ; with a roar it rose into the air and off into the night ."
404,subj,crept,it,nsubj,"the sun rose on the same tidy front gardens and lit up the brass number four on the dursleys ' front door ; it crept into their living room , which was almost exactly the same as it had been on the night when mr. dursley had seen that fateful news report about the owls ."
404,subj,burn,it,nsubj,"and do n't you dare let it burn , i want everything perfect on duddy 's birthday . ''"
404,subj,looked,it,nsubj,"it looked as though dudley had gotten the new computer he wanted , not to mention the second television and the racing bike ."
404,subj,involved,it,nsubj,"exactly why dudley wanted a racing bike was a mystery to harry , as dudley was very fat and hated exercise -- unless of course it involved punching somebody ."
404,subj,made,it,nsubj,"together , but it made no difference , his hair simply grew that way -- all over the place ."
404,subj,grown,it,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
404,subj,seemed,it,nsubj,"another time , aunt petunia had been trying to force him into a revolting old sweater of dudley 's ( brown with orange puff balls ) -- the harder she tried to pull it over his head , the smaller it seemed to become , until finally it might have fitted a hand puppet , but certainly would n't fit harry ."
404,subj,shrunk,it,nsubj,"aunt petunia had decided it must have shrunk in the wash and , to his great relief , harry was n't punished ."
404,subj,should,it,nsubj,"if there was one thing the dursleys hated even more than his asking questions , it was his talking about anything acting in a way it should n't , no matter if it was in a dream or even a cartoon -- they seemed to think he might get dangerous ideas ."
404,subj,died,it,nsubj,he would n't have been surprised if it had died of boredom itself -- no company except stupid people drumming their fingers on the glass trying to disturb it all day long .
404,subj,happened,it,nsubj,"what came next happened so fast no one saw how it happened -- one second , piers and dudley were leaning right up close to the glass , the next , they had leapt back with howls of horror ."
404,subj,passed,it,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
404,subj,tried,it,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
404,subj,happened,it,nsubj,"when he had been younger , harry had dreamed and dreamed of some unknown relation coming to take him away , but it had never happened ; the dursleys were his only family ."
404,subj,turned,it,nsubj,"it turned out she 'd broken her leg tripping over one of her cats , and she did n't seem quite as fond of them as before ."
404,subj,look,it,nsubj,it 'll look just like everyone else 's when i 've finished . ''
404,subj,jerked,it,nsubjpass,"harry was on the point of unfolding his letter , which was written on the same heavy parchment as the envelope , when it was jerked sharply out of his hand by uncle vernon ."
404,subj,stop,it,nsubj,and it did n't stop there .
404,subj,high,it,nsubj,"dudley tried to grab the letter to read it , but uncle vernon held it high out of his reach ."
404,subj,looked,it,nsubj,for a moment it looked as though she might faint .
404,subj,took,it,nsubj,it only took harry one trip upstairs to move everything he owned from the cupboard to this room .
404,subj,sat,dudley,nsubj,"the month-old video camera was lying on top of a small , working tank dudley had once driven over the next door neighbor 's dog ; in the corner was dudley 's first-ever television set , which he 'd put his foot through when his favorite program had been canceled ; there was a large birdcage , which had once held a parrot that dudley had swapped at school for a real air rifle , which was up on a shelf with the end all bent because dudley had sat on it ."
404,subj,freezing,it,nsubj,it was freezing in the boat .
404,subj,smelled,it,nsubj,"the inside was horrible ; it smelled strongly of seaweed , the wind whistled through the gaps in the wooden walls , and the fireplace was damp and empty ."
404,subj,got,ve,nsubj,"`` i 'd not say no ter summat stronger if yeh 've got it , mind . ''"
404,subj,filled,it,nsubj,it filled the whole damp hut with flickering light and harry felt the warmth wash over him as though he 'd sunk into a hot bath .
404,subj,seemed,it,nsubj,it seemed she had been wanting to say all this for years .
404,subj,work,it,nsubj,"that 's what yeh get when a powerful , evil curse touches yeh -- took care of yer mum an ' dad an ' yer house , even -- but it did n't work on you , an ' that 's why yer famous , harry ."
404,subj,grow,it,nsubj,"now he came to think about it ... every odd thing that had ever made his aunt and uncle furious with him had happened when he , harry , had been upset or angry ... chased by dudley 's gang , he had somehow found himself out of their reach ... dreading going to school with that ridiculous haircut , he 'd managed to make it grow back ... and the very last time dudley had hit him , had n't he got his revenge , without even realizing he was doing it ?"
404,subj,sell,it,nsubj,"they passed book shops and music stores , hamburger restaurants and cinemas , but nowhere that looked as if it could sell you a magic wand ."
405,obj,punching,somebody,dobj,"exactly why dudley wanted a racing bike was a mystery to harry , as dudley was very fat and hated exercise -- unless of course it involved punching somebody ."
405,subj,discover,somebody,nsubj,"the dursleys had everything they wanted , but they also had a secret , and their greatest fear was that somebody would discover it ."
408,obj,hit,them,dobj,he was usually the one who held people 's arms behind their backs while dudley hit them .
408,subj,got,dursleys,nsubj,the dursleys got into bed .
408,subj,happen,them,nsubj,"the problem was , strange things often happened around harry and it was just no good telling the dursleys he did n't make them happen ."
408,subj,received,dursleys,nsubj,the dursleys had received a very angry letter from harry 's headmistress telling them harry had been climbing school buildings .
408,subj,bought,they,nsubj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
408,subj,cooked,dursleys,nsubj,might this not all be some huge joke that the dursleys had cooked up ?
409,subj,say,neighbors,nsubj,the dursleys shuddered to think what the neighbors would say if the potters arrived in the street .
413,obj,seen,him,dobj,"the dursleys knew that the potters had a small son , too , but they had never even seen him ."
413,obj,wrestled,dudley,dobj,"mr. dursley hummed as he picked out his most boring tie for work , and mrs. dursley gossiped away happily as she wrestled a screaming dudley into his high chair ."
413,obj,left,house,dobj,"`` little tyke , '' chortled mr. dursley as he left the house ."
413,obj,seen,what,dobj,"for a second , mr. dursley did n't realize what he had seen -- then he jerked his head around to look again ."
413,obj,flooded,him,dobj,fear flooded him .
413,obj,disturb,him,dobj,"he dashed back across the road , hurried up to his office , snapped at his secretary not to disturb him , seized his telephone , and had almost finished dialing his home number when he changed his mind ."
413,obj,pull,himself,dobj,"trying to pull himself together , he let himself into the house ."
413,obj,let,himself,dobj,"trying to pull himself together , he let himself into the house ."
413,obj,told,him,dobj,she told him over dinner all about mrs. next door 's problems with her daughter and how dudley had learned a new word ( `` wo n't ! `` ) .
413,obj,tell,me,dobj,"viewers as far apart as kent , yorkshire , and dundee have been phoning in to tell me that instead of the rain i promised yesterday , they 've had a downpour of shooting stars !"
413,obj,tell,her,dobj,mr. dursley wondered whether he dared tell her he 'd heard the name `` potter . ''
413,obj,ask,me,dobj,"nasty , common name , if you ask me . ''"
413,obj,swung,himself,dobj,"wiping his streaming eyes on his jacket sleeve , hagrid swung himself onto the motorcycle and kicked the engine into life ; with a roar it rose into the air and off into the night ."
413,obj,took,outer,dobj,on the corner he stopped and took out the silver put-outer .
413,subj,chortled,dursley,nsubj,"`` little tyke , '' chortled mr. dursley as he left the house ."
413,subj,got,he,nsubj,he got into his car and backed out of number four 's drive .
413,subj,noticed,he,nsubj,it was on the corner of the street that he noticed the first sign of something peculiar -- a cat reading a map .
413,subj,thinking,he,nsubj,what could he have been thinking of ?
413,subj,blinked,dursley,nsubj,mr. dursley blinked and stared at the cat .
413,subj,stared,it,nsubj,it stared back .
413,subj,drove,he,nsubj,as he drove toward town he thought of nothing except a large order of drills he was hoping to get that day .
413,subj,thought,he,nsubj,as he drove toward town he thought of nothing except a large order of drills he was hoping to get that day .
413,subj,sat,he,nsubj,"as he sat in the usual morning traffic jam , he could n't help noticing that there seemed to be a lot of strangely dressed people about ."
413,subj,supposed,he,nsubj,he supposed this was some stupid new fashion .
